tweet_id,text,in_response_to_tweet_id
2919418,@244813 Hey there! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2919419.0
2919420,@808052 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,2919421.0
2919422,@808053 Hey Matthew! Everything should be running smoothly now. Let us know if this is still happening /FR,2919423.0
2919424,@808054 Hey that's alright! We... https://t.co/Rkb5PJblbW /GS,2919425.0
2919426,@807609 https://t.co/rkpsuGlCiy 😁 /FR,2919428.0
2919429,"@807609 That's good to hear! If you need anything else, just shout and we'll come running 🏃 /FR",2917783.0
2919430,@808055 No worries! Just give us a shout if the problem persists. We're... https://t.co/zOXI69QSqg /GS,2919431.0
2919432,@808055 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,2919433.0
2919434,@808056 Hey Char! Everything should be running smoothly now. Let us know if this is still happening /FR,2919435.0
2919436,@808057 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2919437.0
2919438,@808058 Hey Jesse! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2919440.0
2919441,"@808058 You're welcome! If there’s anything else, just let us know. We'd be happy to help /FR",2919439.0
2919442,@342233 Hey Meg. This is fixed! Everything should now be running as smooth as this guy's voice: https://t.co/NXWaP3cMnY /CE,2919443.0
2919444,"@808059 Hey Britt, sorry if you missed your routine. Everything should be running smoothly now. Let us know if you're still getting issues /GS",2919445.0
2919446,"@808060 Hey, help's here! Could you DM us yours and your family member's usernames and email addresses? We'll take a look under the hood /JQ https://t.co/ldFdZRiNAt",2919447.0
2917816,"@807622 Hey Derek. We had a little hiccup earlier, but everything should be running as smooth as Smooth Jazz now! /CE",2917815.0
2920596,@808321 You're welcome! https://t.co/m4HWSbgHVZ 💚 /JS,2920597.0
2920598,@808321 Great! Let us know if there's anything else we can help you with 🙂 /JS,2920599.0
2920600,"@808321 Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",2920601.0
2920603,"@618978 Hey there! We hear you. We're afraid this isn't possible right now, but you can help make it happen by adding your vote to this official idea here: https://t.co/a9TZL1Dqp6 /CH",2920604.0
2920606,@808322 Hey there! Everything should be running smoothly now. Let us know if you're still getting an issue /GS,100185.0
2920607,"@808323 Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/1dgftcFtzc. Let us know if you need anything else /NS",2920609.0
2920610,@808323 Sorry for the confusion. We’re afraid the codes are unique and sent to those who listen to Shawn Mendes the most on Spotify. Sorry! We'll pass on your feedback /NS,2920608.0
2920612,@808323 Sorry to hear you feel that way. What's happening exactly? We'll see what we can suggest /PL,2920611.0
2920614,"@808323 We understand. If you need our help for anything, just let us know /PL",2920613.0
2920616,@808323 We're sad to hear about that. Let us know if there's anything we can do to change your mind /PL,2920615.0
2920617,"@808323 Hey there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /NS",2920618.0
2920620,@316439 Hey Chris! Everything should be running smoothly now. Let us know if this is still happening /GS,2920622.0
2920623,@316439 No worries! Just give us a shout if the problem persists. We're... https://t.co/zOXI69QSqg /GS,2920621.0
2920624,"@141514 Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",67708.0
2920625,"@808324 No worries! Just to check, is Radio working now? If it isn't, can you try restarting the Radio station? Keep us posted /NQ",2920627.0
2920628,@808324 Awesome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /NQ,2920626.0
2920629,@808324 Hey! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /NQ,2920630.0
2920631,@808325 Hey! We have more info about this here: https://t.co/dBRR63L5le. Give us a shout if you have any questions /JS,2920633.0
2920634,@808325 We appreciate your feedback. We'll make sure to pass this on to the right folks /PL,2920632.0
2920636,@808325 You're welcome! Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ /CO,2920635.0
2920638,"@808326 Hey, help's here! Can you let us know which country your account is set to? We'll check backstage /MG",2920639.0
2920640,"@808327 @115888 Hey Glenn, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /YM",2920641.0
2920642,"@808328 Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",2920643.0
2920644,"@808329 Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",2920645.0
2920646,"@808330 Hey Elizabeth! We were off beat for a second, but we’re back on track now (excuse the puns) /CE",2920647.0
2920648,"@808331 Hey, no worries! We're glad you're back on track. Feel free to send a message our way if you need us again /YM",2920649.0
2920651,"@808332 Hey, sorry we didn't quite get that! Can you let us know more about what's happening? We'll be waiting for your reply /MG",2920652.0
2920653,"@806035 Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",2920654.0
2920655,@441386 Hey Marlon! Everything should be running smoothly now. Let us know if this is still happening /GS,2920656.0
2920657,@808333 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2920659.0
2920660,@808333 Awesome! Just give us a shout if the problem persists. We're... https://t.co/zOXI69QSqg /GS,2920658.0
2920662,@808334 No worries! Just give us a shout if the problem persists. We're... https://t.co/zOXI69QSqg /GS,2920663.0
2920664,@808334 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2920665.0
2920666,"@808335 We hear you! Your feedback has been noted and passed onto the team. In the meantime, head to Browse &gt; New Releases to find the latest releases updated every Friday 🎶 /YM",2920667.0
2920668,@808336 Hey Philip! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,500990.0
2920670,@808336 Awesome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /FR,2920669.0
2920671,@808337 Hey Pedro! Everything should be running smoothly now. Let us know if this is still happening /CE,2920672.0
2920673,"@808338 Don't worry, we totally understand! Just give us a shout if the problem persists. We're... https://t.co/zOXI69QSqg /GS",2920674.0
2920675,@808338 Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2920676.0
2920677,@808339 Hey Victor! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /CE,2920678.0
2920679,"@808340 Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",2920680.0
2920681,"@808341 Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",2920682.0
2920684,"@808342 Hey there! What's happening exactly? Are you getting any error messages when you're accessing our website? If so, a screenshot of it would help /AR",100186.0
2920685,"@451923 Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",2920686.0
2920687,"@491220 Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",2920688.0
2920689,"@808343 Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",2920690.0
2920691,@808344 Hey Nia! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,2920692.0
2920693,"@808345 Hey, help's here! We have more info at https://t.co/WpO5bMgnzC. Give us a shout for anything else /JS",2920694.0
2920695,@808346 Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,2920696.0
2920697,"@600764 Hey John, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /CE",2920698.0
2920699,@808347 You're welcome. https://t.co/SABr6eaySK 🙂 /YM,2920700.0
2920701,@808347 Hey! Our friends in Artist Support are the right folks to help with this. You can get in touch with them by heading to https://t.co/41wf7ozbVm. We're here for you if there's anything else /YM,2920702.0
2920703,@808348 Hey Katie! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2920705.0
2920706,@808348 No worries! Just give us a shout if the problem persists. We're... https://t.co/zOXI69QSqg /GS,2920704.0
2920707,@352852 Hey Marcel! Everything should be running smoothly now. Let us know if you're still getting issues /GS,2920709.0
2920710,@352852 No worries! Just give us a shout if the problem persists. We're... https://t.co/zOXI69QSqg /GS,2920708.0
2920711,"@161431 Hey. We've made a few tweaks backstage, so this should now be fixed up. Let us know if not! /CE",2920712.0
